lemma,language_code,status
is the result of,en,PENDING
island,en,PENDING
isolate,en,PENDING
isolated,en,PENDING
isolation,en,PENDING
issue,en,PENDING
it all depends,en,PENDING
it can be argued that,en,PENDING
it can be seen that,en,PENDING
it can be shown that,en,PENDING
it could be argued that,en,PENDING
it depends,en,PENDING
it has been argued that,en,PENDING
it has been shown that,en,PENDING
it has been suggested that,en,PENDING
it is clear that,en,PENDING
it is difficult for sb to do sth,en,PENDING
it is difficult to see how,en,PENDING
it is difficult to see,en,PENDING
it is difficult to,en,PENDING
it is easy to see that,en,PENDING
it is fair to say that,en,PENDING
it is for this reason that,en,PENDING
it is important for sb to do,en,PENDING
it is important for sth to do,en,PENDING
it is important to be aware bear in mind,en,PENDING
it is important to be aware of in mind,en,PENDING
it is important to do sth,en,PENDING
it is important to note that,en,PENDING
it is important to realize that,en,PENDING
it is important to recognize aware bear in mind,en,PENDING
it is important to recognize aware of in mind,en,PENDING
it is important to recognize be aware of,en,PENDING
it is important to remember that,en,PENDING
it is important to understand,en,PENDING
it is important to,en,PENDING
it is important,en,PENDING
it is impossible to,en,PENDING
it is interesting to note that,en,PENDING
it is likely that,en,PENDING
it is necessary to,en,PENDING
it is not clear,en,PENDING
it is not part of the top 3000 most frequent,en,PENDING
it is not possible that,en,PENDING
it is not possible to,en,PENDING
it is not surprising that,en,PENDING
it is possible that,en,PENDING
it is possible to,en,PENDING
it is reasonable to assume that,en,PENDING
it is useful to,en,PENDING
it is worth noting that,en,PENDING
it may be possible to,en,PENDING
it may be,en,PENDING
it seems to me that,en,PENDING
it seems to me,en,PENDING
it should be noted that,en,PENDING
it takes an hour to get there.,en,PENDING
it takes …,en,PENDING
it takes...,en,PENDING
it would be more appropriate to use reserve.,en,PENDING
it,en,PENDING
it. many of the most frequent words have,en,PENDING
item,en,PENDING
its,en,PENDING
itself,en,PENDING
it’s a good idea to...,en,PENDING
i’d really like to...,en,PENDING
i’m afraid...,en,PENDING
i’m getting off here.,en,PENDING
i’m sorry,en,PENDING
i’m staying in tonight.,en,PENDING
jacket,en,PENDING
jail,en,PENDING
jam,en,PENDING
jet,en,PENDING
job,en,PENDING
joi,en,PENDING
join,en,PENDING
joint,en,PENDING
joke,en,PENDING
journal,en,PENDING
journalism,en,PENDING
journalist,en,PENDING
journey,en,PENDING
joy,en,PENDING
judge,en,PENDING
judgement,en,PENDING
judgment,en,PENDING
judicial,en,PENDING
juice,en,PENDING
jump,en,PENDING
jumper,en,PENDING
junction,en,PENDING
junior,en,PENDING
jurisdiction,en,PENDING
jury,en,PENDING
just going to,en,PENDING
just in case...,en,PENDING
just to remind you,en,PENDING
just,en,PENDING
justice,en,PENDING
justification,en,PENDING
justify,en,PENDING
kee,en,PENDING
keen,en,PENDING
keep in mind that...,en,PENDING
keep in touch,en,PENDING
keep sb in mind,en,PENDING
keep sth in mind,en,PENDING
keep,en,PENDING
kettle,en,PENDING
key,en,PENDING
keyboard,en,PENDING
kick,en,PENDING
kid,en,PENDING
kidnap,en,PENDING
kidney,en,PENDING
kill,en,PENDING
kilometre,en,PENDING
kilometres per hour,en,PENDING
kind of sb,en,PENDING
kind of sth,en,PENDING
kind,en,PENDING
kinds of,en,PENDING
king,en,PENDING
kingdom,en,PENDING
kiss,en,PENDING
kit,en,PENDING
kitche,en,PENDING
kitchen,en,PENDING
knee,en,PENDING
knife,en,PENDING
knock,en,PENDING
know how to do sth,en,PENDING
know how,en,PENDING
know,en,PENDING
knowledge,en,PENDING
known,en,PENDING
lab,en,PENDING
label,en,PENDING
laboratory,en,PENDING
labour,en,PENDING
lack,en,PENDING
lad,en,PENDING
ladder,en,PENDING
lady,en,PENDING
lake,en,PENDING
lamb,en,PENDING
lamp,en,PENDING
land,en,PENDING
landing,en,PENDING
landlord,en,PENDING
landmark,en,PENDING
landscape,en,PENDING
lane,en,PENDING
language,en,PENDING
lap,en,PENDING
large,en,PENDING
large-scale,en,PENDING
largely,en,PENDING
laser,en,PENDING
last month,en,PENDING
last summer,en,PENDING
last time,en,PENDING
last week,en,PENDING
last weekend,en,PENDING
last year,en,PENDING
last,en,PENDING
late,en,PENDING
lately,en,PENDING
later o,en,PENDING
later on,en,PENDING
later,en,PENDING
latter,en,PENDING
laugh,en,PENDING
launch,en,PENDING
law,en,PENDING
lawn,en,PENDING
lawsuit,en,PENDING
lawyer,en,PENDING
lay,en,PENDING
layer,en,PENDING
layout,en,PENDING
lazy,en,PENDING
lea,en,PENDING
lead to sth,en,PENDING
lead to,en,PENDING
lead,en,PENDING
leader,en,PENDING
leadership,en,PENDING
leading,en,PENDING
leads to,en,PENDING
leaf,en,PENDING
leaflet,en,PENDING
league,en,PENDING
leak,en,PENDING
lean,en,PENDING
leap,en,PENDING
lear,en,PENDING
learn how to do sth,en,PENDING
learn,en,PENDING
learning,en,PENDING
least,en,PENDING
leather,en,PENDING
leave sb out,en,PENDING
leave sth out,en,PENDING
leave,en,PENDING
lecture,en,PENDING
lecturer,en,PENDING
left,en,PENDING
leg,en,PENDING
legacy,en,PENDING
legal,en,PENDING
legally,en,PENDING
legend,en,PENDING
legendary,en,PENDING
legislatio,en,PENDING
legislation,en,PENDING
legislative,en,PENDING
legislature,en,PENDING
legitimate,en,PENDING
leisure,en,PENDING
lend,en,PENDING
length,en,PENDING
lengthy,en,PENDING
lens,en,PENDING
lesbian,en,PENDING
less likely to,en,PENDING
less than,en,PENDING
less than...,en,PENDING
less than…,en,PENDING
less,en,PENDING
lesser,en,PENDING
lesso,en,PENDING
lesson,en,PENDING
let alone,en,PENDING
let me help you.,en,PENDING
let me just,en,PENDING
let me know,en,PENDING
let me...,en,PENDING
let me…,en,PENDING
let,en,PENDING
lethal,en,PENDING
letter,en,PENDING
level,en,PENDING
liable,en,PENDING
liberal,en,PENDING
liberation,en,PENDING
liberty,en,PENDING
library,en,PENDING
licence,en,PENDING
license,en,PENDING
lick,en,PENDING
lid,en,PENDING
lie,en,PENDING
lies at the heart of,en,PENDING
life,en,PENDING
lifelong,en,PENDING
lifetime,en,PENDING
lift,en,PENDING
light,en,PENDING
lighting,en,PENDING
like this,en,PENDING
like,en,PENDING
like?,en,PENDING
likelihood,en,PENDING
likely to do sth,en,PENDING
likely,en,PENDING
likewise,en,PENDING
limb,en,PENDING
limit,en,PENDING
limitatio,en,PENDING
limitation,en,PENDING
limited,en,PENDING
line,en,PENDING
line-up,en,PENDING
linear,en,PENDING
linger,en,PENDING
link,en,PENDING
linked to,en,PENDING
lip,en,PENDING
liquid,en,PENDING
list,en,PENDING
liste,en,PENDING
listen to sb,en,PENDING
listen to sth,en,PENDING
listen,en,PENDING
listing,en,PENDING
literacy,en,PENDING
literally,en,PENDING
literary,en,PENDING
literature,en,PENDING
litre,en,PENDING
litter,en,PENDING
little more than...,en,PENDING
little more than…,en,PENDING
little,en,PENDING
live on sth,en,PENDING
live with sb,en,PENDING
live,en,PENDING
lively,en,PENDING
liver,en,PENDING
living room,en,PENDING
living,en,PENDING
loa,en,PENDING
load,en,PENDING
loads of sb,en,PENDING
loads of sth,en,PENDING
loan,en,PENDING
lobby,en,PENDING
local,en,PENDING
localized,en,PENDING
locally,en,PENDING
locate,en,PENDING
located,en,PENDING
locatio,en,PENDING
location,en,PENDING
lock,en,PENDING
log,en,PENDING
logic,en,PENDING
logical,en,PENDING
logo,en,PENDING
lonely,en,PENDING
long,en,PENDING
long-standing,en,PENDING
long-term,en,PENDING
long-time,en,PENDING
longman dictionaries are the only ones to,en,PENDING
look after sb,en,PENDING
look after sth,en,PENDING
look after yourself,en,PENDING
look at sb,en,PENDING
look at sth,en,PENDING
look at this,en,PENDING
look back at sth,en,PENDING
look back at your notes.,en,PENDING
look for sb,en,PENDING
look for sth,en,PENDING
look forward to sth,en,PENDING
look like sb,en,PENDING
look like sth,en,PENDING
look out,en,PENDING
look sth up,en,PENDING
look,en,PENDING
loom,en,PENDING
loop,en,PENDING
loose,en,PENDING
lord,en,PENDING
lorry,en,PENDING
lose,en,PENDING
loss,en,PENDING
lost,en,PENDING
lot,en,PENDING
lots and lots of,en,PENDING
lots of,en,PENDING
lots of...,en,PENDING
lots of…,en,PENDING
lottery,en,PENDING
loud,en,PENDING
lounge,en,PENDING
love,en,PENDING
lovely,en,PENDING
lover,en,PENDING
low,en,PENDING
lower tha,en,PENDING
lower than,en,PENDING
lower,en,PENDING
loyal,en,PENDING
loyalty,en,PENDING
luck,en,PENDING
luckily,en,PENDING
lucky,en,PENDING
lump,en,PENDING
lunch,en,PENDING
lunchtime,en,PENDING
lyric,en,PENDING
ma,en,PENDING
machine,en,PENDING
machinery,en,PENDING
mad,en,PENDING
madam,en,PENDING
magazine,en,PENDING
magic,en,PENDING
magical,en,PENDING
magistrate,en,PENDING
magnetic,en,PENDING
magnificent,en,PENDING
magnitude,en,PENDING
mai,en,PENDING
mail,en,PENDING
main,en,PENDING
mainland,en,PENDING
mainly,en,PENDING
mainstream,en,PENDING
maintai,en,PENDING
maintain,en,PENDING
maintenance,en,PENDING
major,en,PENDING
majority,en,PENDING
make a difference,en,PENDING
make a mistake,en,PENDING
make money,en,PENDING
make plans for sth,en,PENDING
make sense,en,PENDING
make sth up,en,PENDING
make sure of sth,en,PENDING
make sure that...,en,PENDING
make sure,en,PENDING
make,en,PENDING
make-up,en,PENDING
making,en,PENDING
male,en,PENDING
mall,en,PENDING
man,en,PENDING
manage to do sth,en,PENDING
manage,en,PENDING
management,en,PENDING
manager,en,PENDING
mandate,en,PENDING
mandatory,en,PENDING
manifest,en,PENDING
manipulate,en,PENDING
manipulation,en,PENDING
manner,en,PENDING
manufacture,en,PENDING
manufacturer,en,PENDING
manufacturing,en,PENDING
manuscript,en,PENDING
many det.,en,PENDING
many learner’s dictionaries include informatio,en,PENDING
many of you,en,PENDING
many pro,en,PENDING
many,en,PENDING
map,en,PENDING
marathon,en,PENDING
march,en,PENDING
margi,en,PENDING
margin,en,PENDING
marginal,en,PENDING
marine,en,PENDING
mark,en,PENDING
marker,en,PENDING
market,en,PENDING
marketing,en,PENDING
marketplace,en,PENDING
marriage,en,PENDING
married,en,PENDING
marry,en,PENDING
martial,en,PENDING
marvellous,en,PENDING
mask,en,PENDING
mass,en,PENDING
massacre,en,PENDING
massive,en,PENDING
master,en,PENDING
match,en,PENDING
mate,en,PENDING
material,en,PENDING
math,en,PENDING
mathematical,en,PENDING
maths,en,PENDING
matter,en,PENDING
mature,en,PENDING
maximize,en,PENDING
maximum,en,PENDING
may be due to,en,PENDING
may lead to,en,PENDING
may modal,en,PENDING
may or may not,en,PENDING
may well be,en,PENDING
may well,en,PENDING
may,en,PENDING
maybe,en,PENDING
mayor,en,PENDING
me,en,PENDING
mea,en,PENDING
meal,en,PENDING
mean to do sth,en,PENDING
mean,en,PENDING
meaning,en,PENDING
meaningful,en,PENDING
means,en,PENDING
meantime,en,PENDING
meanwhile,en,PENDING
measure,en,PENDING
measurement,en,PENDING
meat,en,PENDING
mechanic,en,PENDING
mechanical,en,PENDING
mechanism,en,PENDING
medal,en,PENDING
media,en,PENDING
mediate,en,PENDING
medical,en,PENDING
medication,en,PENDING
medicine,en,PENDING
medieval,en,PENDING
meditation,en,PENDING
medium,en,PENDING
meet,en,PENDING
meeting,en,PENDING
melody,en,PENDING
member,en,PENDING
membership,en,PENDING
memo,en,PENDING
memoir,en,PENDING
memorable,en,PENDING
memorial,en,PENDING
memory,en,PENDING
men and women,en,PENDING
mental health,en,PENDING
mental,en,PENDING
mentio,en,PENDING
mention,en,PENDING
mentor,en,PENDING
menu,en,PENDING
merchant,en,PENDING
mercy,en,PENDING
mere,en,PENDING
merely,en,PENDING
merge,en,PENDING
merger,en,PENDING
merit,en,PENDING
mess,en,PENDING
message,en,PENDING
messy,en,PENDING
metal,en,PENDING
metaphor,en,PENDING
method,en,PENDING
methodological,en,PENDING
methodology,en,PENDING
metre,en,PENDING
middle,en,PENDING
midnight,en,PENDING
midst,en,PENDING
might happen.,en,PENDING
might modal,en,PENDING
might,en,PENDING
migrate,en,PENDING
migration,en,PENDING
mile,en,PENDING
miles per hour,en,PENDING
militant,en,PENDING
military,en,PENDING
militia,en,PENDING
milk,en,PENDING
mill,en,PENDING
millimetre,en,PENDING
millions of...,en,PENDING
millions of…,en,PENDING
mind,en,PENDING
mine,en,PENDING
miner,en,PENDING
mineral,en,PENDING
minimal,en,PENDING
minimize,en,PENDING
minimum,en,PENDING
mining,en,PENDING
minister,en,PENDING
ministry,en,PENDING
minor,en,PENDING
minority,en,PENDING
minute,en,PENDING
miracle,en,PENDING
mirror,en,PENDING
miserable,en,PENDING
misery,en,PENDING
misleading,en,PENDING
miss,en,PENDING
missile,en,PENDING
missio,en,PENDING
mission,en,PENDING
mistake,en,PENDING
mix,en,PENDING
mixed,en,PENDING
mixture,en,PENDING
mob,en,PENDING
mobile phone,en,PENDING
mobile,en,PENDING
mobility,en,PENDING
mobilize,en,PENDING
mode,en,PENDING
model,en,PENDING
modelling,en,PENDING
moder,en,PENDING
moderate,en,PENDING
modern,en,PENDING
modernity,en,PENDING
modernization,en,PENDING
modest,en,PENDING
modification,en,PENDING
modify,en,PENDING
module,en,PENDING
mom,en,PENDING
moment,en,PENDING
momentum,en,PENDING
mommy,en,PENDING
money,en,PENDING
monitor,en,PENDING
monk,en,PENDING
monopoly,en,PENDING
monster,en,PENDING
month,en,PENDING
monthly,en,PENDING
monument,en,PENDING
moo,en,PENDING
mood,en,PENDING
moon,en,PENDING
moral,en,PENDING
morality,en,PENDING
more and more,en,PENDING
more likely to,en,PENDING
more or less,en,PENDING
more than,en,PENDING
more than...,en,PENDING
more than…,en,PENDING
more,en,PENDING
moreover,en,PENDING
morning,en,PENDING
mortgage,en,PENDING
mosque,en,PENDING
most important for them to learn and study,en,PENDING
most of you,en,PENDING
most,en,PENDING
mostly,en,PENDING
mother,en,PENDING
motio,en,PENDING
motion,en,PENDING
motivate,en,PENDING
motivatio,en,PENDING
motivation,en,PENDING
motive,en,PENDING
motor,en,PENDING
motorist,en,PENDING
motorway,en,PENDING
mountai,en,PENDING
mountain,en,PENDING
mouse,en,PENDING
mouth,en,PENDING
move on to sth,en,PENDING
move on to,en,PENDING
move on,en,PENDING
move,en,PENDING
movement,en,PENDING
movie,en,PENDING
moving,en,PENDING
much better,en,PENDING
much,en,PENDING
mud,en,PENDING
multiple,en,PENDING
mum,en,PENDING
mummy,en,PENDING
municipal,en,PENDING
murder,en,PENDING
muscle,en,PENDING
museum,en,PENDING
mushroom,en,PENDING
music,en,PENDING
musical,en,PENDING
must modal,en,PENDING
must,en,PENDING
mutual,en,PENDING
my,en,PENDING
myself,en,PENDING
mystery,en,PENDING
myth,en,PENDING
nail,en,PENDING
naked,en,PENDING
name,en,PENDING
namely,en,PENDING
narrow,en,PENDING
nasty,en,PENDING
natio,en,PENDING
nation,en,PENDING
national,en,PENDING
nationwide,en,PENDING
native,en,PENDING
natural,en,PENDING
naturally,en,PENDING
nature,en,PENDING
naughty,en,PENDING
naval,en,PENDING
navigation,en,PENDING
near,en,PENDING
nearby,en,PENDING
nearly,en,PENDING
neat,en,PENDING
necessarily,en,PENDING
necessary,en,PENDING
necessity,en,PENDING
neck,en,PENDING
need to be taken into account,en,PENDING
need,en,PENDING
negative,en,PENDING
negatively,en,PENDING
neglect,en,PENDING
negotiate,en,PENDING
negotiatio,en,PENDING
negotiation,en,PENDING
neighbour,en,PENDING
neighbourhood,en,PENDING
neighbouring,en,PENDING
neither,en,PENDING
nerve,en,PENDING
nervous,en,PENDING
nest,en,PENDING
net,en,PENDING
network,en,PENDING
neutral,en,PENDING
never,en,PENDING
nevertheless,en,PENDING
new,en,PENDING
newly,en,PENDING
news,en,PENDING
newsletter,en,PENDING
newspaper,en,PENDING
next month,en,PENDING
next time,en,PENDING
next week,en,PENDING
next year,en,PENDING
next,en,PENDING
nice,en,PENDING
nicely,en,PENDING
niche,en,PENDING
night,en,PENDING
nil,en,PENDING
no doubt,en,PENDING
no longer,en,PENDING
no matter how...,en,PENDING
no matter what...,en,PENDING
no matter...,en,PENDING
no matter…,en,PENDING
no more than...,en,PENDING
no more than…,en,PENDING
no one,en,PENDING
no problem,en,PENDING
no way!,en,PENDING
no way,en,PENDING
no,en,PENDING
noble,en,PENDING
nobody,en,PENDING
nod,en,PENDING
noise,en,PENDING
noisy,en,PENDING
nominate,en,PENDING
nomination,en,PENDING
nominee,en,PENDING
non-profit,en,PENDING
none,en,PENDING
nonetheless,en,PENDING
nonsense,en,PENDING
noon,en,PENDING
nope,en,PENDING
nor,en,PENDING
norm,en,PENDING
normal,en,PENDING
normally,en,PENDING
north,en,PENDING
norther,en,PENDING
northern,en,PENDING
nose,en,PENDING
not any longer,en,PENDING
not at all,en,PENDING
not even,en,PENDING
not necessarily,en,PENDING
not only but also,en,PENDING
not only,en,PENDING
not only... but also...,en,PENDING
not to mention,en,PENDING
not,en,PENDING
notable,en,PENDING
notably,en,PENDING
note that,en,PENDING
note,en,PENDING
notebook,en,PENDING
nothing but,en,PENDING
nothing like,en,PENDING
nothing to do with,en,PENDING
nothing,en,PENDING
notice,en,PENDING
notify,en,PENDING
notio,en,PENDING
notion,en,PENDING
notorious,en,PENDING
novel,en,PENDING
novelist,en,PENDING
now,en,PENDING
nowadays,en,PENDING
nowhere,en,PENDING
nuclear,en,PENDING
nuisance,en,PENDING
number,en,PENDING
numerous,en,PENDING
nurse,en,PENDING
nursery,en,PENDING
nursing,en,PENDING
nut,en,PENDING
nutrition,en,PENDING
o,en,PENDING
obesity,en,PENDING
object,en,PENDING
objectio,en,PENDING
objection,en,PENDING
objective,en,PENDING
obligatio,en,PENDING
obligation,en,PENDING
oblige,en,PENDING
observatio,en,PENDING
observation,en,PENDING
observe,en,PENDING
observed i,en,PENDING
observed in,en,PENDING
observer,en,PENDING
obsess,en,PENDING
obsession,en,PENDING
obstacle,en,PENDING
obtai,en,PENDING
obtain,en,PENDING
obvious,en,PENDING
obviously,en,PENDING
occasio,en,PENDING
occasion,en,PENDING
occasional,en,PENDING
occasionally,en,PENDING
occupatio,en,PENDING
occupation,en,PENDING
occupy,en,PENDING
occur,en,PENDING
occurrence,en,PENDING
ocea,en,PENDING
ocean,en,PENDING
odd,en,PENDING
odds,en,PENDING
of book a table at a restaurant). it is marked,en,PENDING
of course,en,PENDING
of some kind,en,PENDING
of the total,en,PENDING
of this chapter,en,PENDING
of this study,en,PENDING
of,en,PENDING
off,en,PENDING
offence,en,PENDING
offender,en,PENDING
offer,en,PENDING
offering,en,PENDING
office,en,PENDING
officer,en,PENDING
official,en,PENDING
offspring,en,PENDING
ofte,en,PENDING
often referred to as,en,PENDING
often,en,PENDING
oh dear,en,PENDING
oh no!,en,PENDING
oh well,en,PENDING
oh yes,en,PENDING
oil,en,PENDING
ok now,en,PENDING
ok so,en,PENDING
ok,en,PENDING
old friend,en,PENDING
old,en,PENDING
on a regular basis,en,PENDING
on behalf of sb,en,PENDING
on board,en,PENDING
on both sides,en,PENDING
on earth,en,PENDING
on holiday,en,PENDING
on monday,en,PENDING
on my own,en,PENDING
on television,en,PENDING
on the basis of sth,en,PENDING
on the basis of,en,PENDING
on the basis that,en,PENDING
on the beach,en,PENDING
on the board,en,PENDING
on the floor,en,PENDING
on the ground,en,PENDING
on the handout,en,PENDING
on the internet,en,PENDING
on the left,en,PENDING
on the one hand,en,PENDING
on the other hand,en,PENDING
on the other side of sth,en,PENDING
on the other side,en,PENDING
on the part of sb,en,PENDING
on the part of,en,PENDING
on the phone,en,PENDING
on the right,en,PENDING
on the street,en,PENDING
on the streets,en,PENDING
on the television,en,PENDING
on the wall,en,PENDING
on the way,en,PENDING
on the whole,en,PENDING
on their own,en,PENDING
on time,en,PENDING
on top of sb,en,PENDING
on top of sth,en,PENDING
on tuesday, etc.,en,PENDING
on tv,en,PENDING
on your handout,en,PENDING
on your own,en,PENDING
on,en,PENDING
once a month,en,PENDING
once a week,en,PENDING
once a year,en,PENDING
once a...,en,PENDING
once again,en,PENDING
once a…,en,PENDING
once,en,PENDING
one another,en,PENDING
one day,en,PENDING
one number,en,PENDING
one of the key,en,PENDING
one of the most important,en,PENDING
one of the most,en,PENDING
one of the reasons,en,PENDING
one of the things,en,PENDING
one or more of,en,PENDING
one or two,en,PENDING
one,en,PENDING
ongoing,en,PENDING
onio,en,PENDING
onion,en,PENDING
online,en,PENDING
only,en,PENDING
onto,en,PENDING
ope,en,PENDING
open,en,PENDING
opening,en,PENDING
openly,en,PENDING
opera,en,PENDING
operate,en,PENDING
operatio,en,PENDING
operation,en,PENDING
operational,en,PENDING
operator,en,PENDING
opinio,en,PENDING
opinion,en,PENDING
opponent,en,PENDING
opportunity,en,PENDING
oppose,en,PENDING
opposed to sth,en,PENDING
opposite,en,PENDING
oppositio,en,PENDING
opposition,en,PENDING
opt,en,PENDING
optical,en,PENDING
optimal,en,PENDING
optimism,en,PENDING
optimistic,en,PENDING
optio,en,PENDING
option,en,PENDING
or so,en,PENDING
or somebody,en,PENDING
or something like that,en,PENDING
or something,en,PENDING
or somewhere,en,PENDING
or two,en,PENDING
or whatever,en,PENDING
or,en,PENDING
oral,en,PENDING
orange,en,PENDING
orchestra,en,PENDING
order,en,PENDING
ordinary people,en,PENDING
ordinary,en,PENDING
orga,en,PENDING
organ,en,PENDING
organic,en,PENDING
organizatio,en,PENDING
organization,en,PENDING
organizational,en,PENDING
organize,en,PENDING
organized,en,PENDING
orient,en,PENDING
orientation,en,PENDING
origi,en,PENDING
origin,en,PENDING
original,en,PENDING
originally,en,PENDING
originate,en,PENDING
other than,en,PENDING
other,en,PENDING
otherwise,en,PENDING
ought to modal,en,PENDING
ought to,en,PENDING
ounce,en,PENDING
our understanding of,en,PENDING
our,en,PENDING
ours,en,PENDING
ourselves,en,PENDING
out of sth,en,PENDING
out there,en,PENDING
out,en,PENDING
outbreak,en,PENDING
outcome,en,PENDING
outfit,en,PENDING
outing,en,PENDING
outlet,en,PENDING
outline,en,PENDING
outlook,en,PENDING
output,en,PENDING
outrage,en,PENDING
outside,en,PENDING
outsider,en,PENDING
outstanding,en,PENDING
ove,en,PENDING
oven,en,PENDING
over a period of time,en,PENDING
over the course of...,en,PENDING
over the course of…,en,PENDING
over the years,en,PENDING
over there,en,PENDING
over time,en,PENDING
over,en,PENDING
overall,en,PENDING
overcome,en,PENDING
overlap,en,PENDING
overlook,en,PENDING
overly,en,PENDING
overnight,en,PENDING
overseas,en,PENDING
oversee,en,PENDING
overtime,en,PENDING
overturn,en,PENDING
overview,en,PENDING
overwhelm,en,PENDING
overwhelming,en,PENDING
ow,en,PENDING
owe,en,PENDING
own,en,PENDING
owner,en,PENDING
ownership,en,PENDING
oxygen,en,PENDING
o’clock,en,PENDING
pa,en,PENDING
pace,en,PENDING
pack,en,PENDING
package,en,PENDING
packet,en,PENDING
pad,en,PENDING
page,en,PENDING
pai,en,PENDING
pain,en,PENDING
paint,en,PENDING
painting,en,PENDING
pair,en,PENDING
palace,en,PENDING
pale,en,PENDING
palm,en,PENDING
pan,en,PENDING
panel,en,PENDING
panic,en,PENDING
pants,en,PENDING
paper,en,PENDING
parade,en,PENDING
parallel,en,PENDING
parameter,en,PENDING
parcel,en,PENDING
pardo,en,PENDING
pardon,en,PENDING
parent,en,PENDING
parental,en,PENDING
parish,en,PENDING
park,en,PENDING
parking,en,PENDING
parliament,en,PENDING
parliamentary,en,PENDING
part,en,PENDING
part-time,en,PENDING
partial,en,PENDING
partially,en,PENDING
participant,en,PENDING
participate in sth,en,PENDING
participate,en,PENDING
participation,en,PENDING
particular,en,PENDING
particularly,en,PENDING
partly,en,PENDING
partner,en,PENDING
partnership,en,PENDING
party,en,PENDING
pass,en,PENDING
passage,en,PENDING
passenger,en,PENDING
passing,en,PENDING
passio,en,PENDING
passion,en,PENDING
passionate,en,PENDING
passive,en,PENDING
password,en,PENDING
past,en,PENDING
pastor,en,PENDING
patch,en,PENDING
patent,en,PENDING
path,en,PENDING
pathway,en,PENDING
patience,en,PENDING
patient,en,PENDING
patrol,en,PENDING
patron,en,PENDING
patter,en,PENDING
pattern,en,PENDING
pause,en,PENDING
pay attention to sb,en,PENDING
pay attention to sth,en,PENDING
pay attention,en,PENDING
pay for sth,en,PENDING
pay,en,PENDING
payment,en,PENDING
pe,en,PENDING
peace,en,PENDING
peaceful,en,PENDING
peak,en,PENDING
peasant,en,PENDING
peculiar,en,PENDING
peer,en,PENDING
pen,en,PENDING
penalty,en,PENDING
pencil,en,PENDING
penny,en,PENDING
pensio,en,PENDING
pension,en,PENDING
people,en,PENDING
pepper,en,PENDING
per cent,en,PENDING
per hour,en,PENDING
per,en,PENDING
perceive,en,PENDING
percent,en,PENDING
percentage,en,PENDING
perceptio,en,PENDING
perception,en,PENDING
perfect,en,PENDING
perfectly,en,PENDING
perform,en,PENDING
performance,en,PENDING
perhaps,en,PENDING
period of time,en,PENDING
period,en,PENDING
permanent,en,PENDING
permanently,en,PENDING
permissio,en,PENDING
permission,en,PENDING
permit,en,PENDING
persist,en,PENDING
persistent,en,PENDING
perso,en,PENDING
person,en,PENDING
personal,en,PENDING
personality,en,PENDING
personally,en,PENDING
personnel,en,PENDING
perspective,en,PENDING
persuade,en,PENDING
petition,en,PENDING
petrol,en,PENDING
phase,en,PENDING
phenomeno,en,PENDING
phenomenon,en,PENDING
philosopher,en,PENDING
philosophical,en,PENDING
philosophy,en,PENDING
phone call,en,PENDING
phone number,en,PENDING
phone,en,PENDING
photo,en,PENDING
photocopy,en,PENDING
photograph,en,PENDING
phrase,en,PENDING
physical,en,PENDING
physically,en,PENDING
physician,en,PENDING
physics,en,PENDING
pi,en,PENDING
piano,en,PENDING
pick sb up,en,PENDING
pick sth up,en,PENDING
pick,en,PENDING
picture,en,PENDING
pie,en,PENDING
piece,en,PENDING
pig,en,PENDING
pile,en,PENDING
pill,en,PENDING
pilot,en,PENDING
pin,en,PENDING
pink,en,PENDING
pint,en,PENDING
pioneer,en,PENDING
pipe,en,PENDING
pipeline,en,PENDING
pirate,en,PENDING
pit,en,PENDING
pitch,en,PENDING
pity,en,PENDING
pizza,en,PENDING
pla,en,PENDING
place,en,PENDING
placement,en,PENDING
plai,en,PENDING
plain,en,PENDING
plan for sth,en,PENDING
plan,en,PENDING
plane,en,PENDING
planet,en,PENDING
plant,en,PENDING
plastic,en,PENDING
plate,en,PENDING
platform,en,PENDING
play a key role i,en,PENDING
play a key role in,en,PENDING
play a role i,en,PENDING
play a role in,en,PENDING
play an important role in,en,PENDING
play an important role,en,PENDING
play with sb,en,PENDING
play with sth,en,PENDING
play,en,PENDING
player,en,PENDING
plays an important role in,en,PENDING
plays an important role,en,PENDING
plea,en,PENDING
plead,en,PENDING
pleasant,en,PENDING
please,en,PENDING
pleased,en,PENDING
pleasure,en,PENDING
pledge,en,PENDING
plenty,en,PENDING
plot,en,PENDING
plug,en,PENDING
plunge,en,PENDING
plus,en,PENDING
pocket,en,PENDING
poem,en,PENDING
poet,en,PENDING
poetry,en,PENDING
point of view,en,PENDING
point out that...,en,PENDING
point out,en,PENDING
point sth out,en,PENDING
point,en,PENDING
pole,en,PENDING
police officer,en,PENDING
police station,en,PENDING
police,en,PENDING
policema,en,PENDING
policeman,en,PENDING
policy,en,PENDING
polite,en,PENDING
political,en,PENDING
politicia,en,PENDING
politician,en,PENDING
politics,en,PENDING
poll,en,PENDING
pollutio,en,PENDING
pollution,en,PENDING
pond,en,PENDING
pool,en,PENDING
poor,en,PENDING
pop,en,PENDING
popular,en,PENDING
populatio,en,PENDING
population,en,PENDING
port,en,PENDING
portfolio,en,PENDING
portion,en,PENDING
portray,en,PENDING
pose,en,PENDING
positio,en,PENDING
position,en,PENDING
positive,en,PENDING
positively,en,PENDING
possess,en,PENDING
possessio,en,PENDING
possession,en,PENDING
